is_new_device,login_attempts,failed_logins,session_duration,port_accessed,payload_size_kb,data_exfiltration_volume,access_frequency,is_outside_business_hours,time_of_day,day_of_week,known_device,previous_violations,role_guest,role_user,country_China,country_Germany,country_India,country_Russia,country_UK,country_USA,protocol_TCP,protocol_UDP,resource_accessed_/backup,resource_accessed_/config,resource_accessed_/data,resource_accessed_/files,resource_accessed_/home,resource_accessed_/login,anomaly_score
0,-1.47104481,-1.47104481,-0.083183509,2.205388274,-0.273934985,1.717797502,1.299578726,0,-0.363459705,-1.024042071,1,1.342422917,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.01865074620514562
0,-1.47104481,-1.47104481,-1.303968075,-0.187892854,0.659769526,-1.416135295,0.605160863,1,1.367431298,-1.539558307,1,0.447981156,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.01863134128416799
0,-1.47104481,-1.47104481,-1.268590039,2.205388274,-1.570901304,-0.893813162,-1.651697191,0,-0.363459705,1.038022872,1,0.447981156,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.01862217101209951
1,1.451847255,1.451847255,0.005019266,2.205388274,-1.39917754,-1.006747678,-1.478092726,1,-1.517387039,1.553539107,0,0.447981156,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.01861681499284351
0,1.451847255,1.451847255,0.428101809,2.205388274,1.300778878,-0.180914035,1.646787657,1,1.367431298,0.0069904,1,1.342422917,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.01860091325130586
0,-1.47104481,-1.47104481,1.726427276,2.205388274,0.570083836,-0.844404312,1.646787657,0,-0.507700622,-1.539558307,1,-0.446460605,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.01857206359296626
0,-1.47104481,-1.47104481,1.31594513,2.205388274,1.550716906,1.160183333,-1.130883794,0,-0.507700622,0.522506636,1,-1.340902366,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.018527290933944007
0,-1.47104481,-1.47104481,1.466665257,2.205388274,0.147379188,-0.675002539,1.646787657,0,0.646226713,1.038022872,1,-0.446460605,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.01851861991968129
0,-0.886466397,-0.886466397,0.088860366,2.205388274,1.701931152,0.927255896,-1.478092726,1,-1.661627956,-1.024042071,1,-1.340902366,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.018517733519094692
1,1.451847255,1.451847255,-1.587476996,2.205388274,1.143307492,1.34370192,-1.130883794,0,0.501985796,1.553539107,0,-1.340902366,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.018511853976308168
0,0.867268842,0.867268842,-1.662594744,2.205388274,1.025117047,1.259001034,-0.610070397,1,-1.084664289,-1.539558307,1,-0.446460605,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.018453757659480208
1,1.451847255,1.451847255,0.919032641,2.205388274,0.045526834,-1.246733522,-1.130883794,1,-1.661627956,1.553539107,0,0.447981156,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.018418990173413752
0,-1.47104481,-1.47104481,1.490412158,2.205388274,1.04423609,1.146066519,1.646787657,1,1.223190381,-1.539558307,1,-1.340902366,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.018417582510635966
1,1.451847255,1.451847255,1.523367041,-0.187892854,0.418174353,-1.47966096,-1.651697191,1,1.655913131,-1.539558307,0,-1.340902366,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.01839080119085501
0,1.451847255,1.451847255,-1.483281409,2.205388274,-0.357015915,-1.218499894,1.299578726,1,-1.661627956,0.0069904,1,1.342422917,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.01838656172533204
0,-1.47104481,-1.47104481,1.704618898,-0.482787983,0.119569671,-1.282025558,0.778765329,0,0.934708547,1.038022872,1,1.342422917,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.018378453607653666
0,-1.47104481,-1.47104481,1.508343491,2.205388274,0.050741118,-0.315023772,0.431556397,0,0.35774488,1.553539107,1,1.342422917,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.018366617943674002
1,1.451847255,1.451847255,0.902555199,2.205388274,-1.517715604,-1.514952996,0.431556397,1,1.078949464,1.038022872,0,1.342422917,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.018363650570387913
0,-1.47104481,-1.47104481,1.565045275,2.205388274,-0.175558821,-1.183207858,0.605160863,1,-1.373146123,1.553539107,1,0.447981156,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.018357686153952613
1,0.867268842,0.867268842,-1.421248688,-0.529906213,-1.723506025,-1.620829104,-1.478092726,1,-1.228905206,-1.024042071,0,-1.340902366,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.01832722961907063
1,1.451847255,1.451847255,-0.842599712,2.205388274,0.519331469,1.082540854,-1.651697191,0,-0.363459705,-1.024042071,0,1.342422917,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.018320911564577158
0,0.282690429,0.282690429,-1.555006743,2.205388274,-1.283420428,-1.536128218,1.299578726,0,0.79046763,-0.508525836,1,0.447981156,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.018314856049734485
0,-1.47104481,-1.47104481,-1.294760093,2.205388274,-1.362329931,-1.613770697,-0.262861466,0,-0.363459705,-1.539558307,1,0.447981156,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.01829135242827462
0,-1.47104481,-1.47104481,-0.643416521,2.205388274,1.118278927,-0.738528204,0.605160863,0,0.934708547,1.553539107,1,-0.446460605,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.018287832982901375
0,1.451847255,1.451847255,-1.684403122,2.205388274,0.235674402,1.569570951,-1.478092726,1,1.655913131,-1.539558307,1,-1.340902366,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01828195431097246
1,0.867268842,0.867268842,-0.38947007,2.205388274,-0.893391962,1.689563873,1.646787657,1,1.367431298,1.553539107,0,0.447981156,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.018276156558889145
0,-1.47104481,-1.47104481,-1.367939319,2.205388274,1.345274104,0.10848066,-1.30448826,1,1.367431298,0.522506636,1,-1.340902366,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.018262888738083904
1,1.451847255,1.451847255,-1.119323804,2.205388274,-0.80405389,1.618979801,-1.651697191,1,1.078949464,1.038022872,0,1.342422917,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.018261691715702466
0,-1.47104481,-1.47104481,0.114061159,2.205388274,-1.218763303,0.793146159,0.257951931,0,-0.074977871,-1.539558307,1,1.342422917,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.01825457477616954
0,1.451847255,1.451847255,-1.320445516,2.205388274,-0.266287368,-0.717352982,1.473183191,0,0.934708547,-1.539558307,1,1.342422917,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.01825105834321261
1,-0.886466397,-0.886466397,0.284651142,2.205388274,-1.55212988,-1.592595475,1.299578726,1,1.078949464,-1.024042071,0,-1.340902366,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.018234664320795013
1,-0.886466397,-0.886466397,-1.68294923,2.205388274,-1.253872817,-0.336198993,-0.089257,1,-1.228905206,1.553539107,0,1.342422917,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.018229215077564698
0,-1.47104481,-1.47104481,1.488473635,-0.504722331,1.673078778,-1.522011403,1.646787657,1,-1.228905206,1.553539107,1,-0.446460605,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.01822168507282329
0,0.867268842,0.867268842,0.996573542,2.205388274,-1.689439367,-1.592595475,1.473183191,1,1.655913131,1.038022872,1,0.447981156,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.01822038820345606
1,-1.47104481,-1.47104481,0.019558185,2.205388274,-0.582272998,-0.371491029,0.952369794,1,-1.373146123,0.522506636,0,-1.340902366,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.01821720923534198
1,-1.47104481,-1.47104481,1.264574283,2.205388274,-0.501277781,0.200239954,-1.130883794,1,-0.796182455,-1.024042071,0,1.342422917,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-0.018208249778216667
1,-1.47104481,-1.47104481,-0.774751423,2.205388274,-0.659792024,-1.627887511,1.12597426,1,-0.796182455,-1.539558307,0,1.342422917,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.018206652251547273
1,-1.47104481,-1.47104481,1.370708391,2.205388274,0.022931602,-1.60671229,1.646787657,1,1.078949464,-0.508525836,0,1.342422917,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.018202092238157275
1,-1.47104481,-1.47104481,-1.697488149,2.205388274,-0.379611147,0.81432138,1.646787657,1,-1.373146123,0.0069904,0,-0.446460605,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.018197152354024304
1,-1.47104481,-1.47104481,-1.136285876,2.205388274,0.760579023,-0.498542359,1.646787657,0,0.069263046,-1.024042071,0,-0.446460605,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.01816987569316031
0,1.451847255,1.451847255,0.58948381,2.205388274,-0.63789203,1.29429307,-1.651697191,0,-0.363459705,-1.539558307,1,-1.340902366,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.018168037053678088
0,-0.301887984,-0.301887984,1.696864808,2.205388274,-0.188073103,-0.660885725,-1.478092726,1,1.511672214,-1.539558307,1,1.342422917,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.018143573637772303
1,1.451847255,1.451847255,-0.730650036,2.205388274,-0.083092179,0.299057655,1.12597426,1,1.511672214,1.038022872,0,1.342422917,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.018143492832827568
1,1.451847255,1.451847255,-1.569061031,2.205388274,-1.328610893,-0.202089257,-0.610070397,1,1.511672214,-1.024042071,0,-1.340902366,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.018135559741728424
1,1.451847255,1.451847255,-1.054867929,2.205388274,-1.129425232,-0.060921113,0.431556397,1,-1.517387039,1.038022872,0,-1.340902366,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.018100267536669157
0,1.451847255,1.451847255,0.006473158,2.205388274,-0.40533495,0.101422253,-0.783674863,0,0.934708547,-1.024042071,1,1.342422917,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.01809006898470189
0,-1.47104481,-1.47104481,-1.725596726,2.205388274,0.345521992,0.962547932,0.952369794,1,1.511672214,-0.508525836,1,-1.340902366,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.018083336646023573
0,-1.47104481,-1.47104481,-0.891062775,2.205388274,-0.046592189,-1.486719367,-1.130883794,0,0.213503963,-0.508525836,1,-0.446460605,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.018060938442776564
0,-1.47104481,-1.47104481,1.613023708,2.205388274,-1.456534668,-1.726705212,1.12597426,1,-0.796182455,-1.024042071,1,1.342422917,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.01803086045837632
1,0.282690429,0.282690429,1.192848949,2.205388274,-0.338592111,-0.195030849,1.646787657,1,1.655913131,1.038022872,0,-1.340902366,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.01801692223109075
0,1.451847255,1.451847255,-1.328684237,-0.187892854,-0.226658807,1.124891297,-1.651697191,0,-0.507700622,-1.539558307,1,1.342422917,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.018013032926447403
1,1.451847255,1.451847255,0.287558925,2.205388274,1.359178863,-1.465544146,1.646787657,1,-0.651941538,0.0069904,0,1.342422917,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.018006676680579536
1,1.451847255,1.451847255,-1.609285374,2.205388274,-0.620163464,-1.267908744,0.605160863,0,0.069263046,0.0069904,0,1.342422917,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.018002841692324023
0,-0.301887984,-0.301887984,-0.68848717,2.205388274,-1.368934691,1.414285992,1.12597426,1,1.511672214,-1.024042071,1,-1.340902366,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.018000339558953304
0,-1.47104481,-1.47104481,-1.553068221,2.205388274,-1.24970139,0.044954995,0.431556397,1,-1.661627956,-1.539558307,1,-0.446460605,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.017973774660990927
1,-1.47104481,-1.47104481,0.503704188,2.205388274,0.531845751,-0.64676891,1.646787657,0,-0.074977871,1.553539107,0,-1.340902366,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.017953622161449356
0,-1.47104481,-1.47104481,1.18606412,2.205388274,-0.11611598,1.407227585,-0.089257,1,1.367431298,1.553539107,1,-1.340902366,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.017924666020364466
0,1.451847255,1.451847255,1.38476268,-0.530718596,-0.576711094,1.435461214,1.646787657,1,-1.228905206,1.553539107,1,1.342422917,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.017898579968334216
0,-1.47104481,-1.47104481,1.199149147,-0.482787983,-1.557691783,-0.59736006,-0.957279329,0,0.35774488,-1.539558307,1,1.342422917,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.01789077263018035
0,1.451847255,1.451847255,-0.566844881,2.205388274,0.760231404,-1.289083966,-0.783674863,0,0.934708547,-1.024042071,1,1.342422917,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.01788848988054903
0,-1.47104481,-1.47104481,-0.942433622,2.205388274,-1.181220456,1.259001034,0.257951931,1,-0.796182455,0.0069904,1,-1.340902366,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.01787822637097425
1,-1.47104481,-1.47104481,-1.106238776,2.205388274,-1.461053714,-1.35260963,-1.130883794,0,0.79046763,1.038022872,0,1.342422917,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.017876768016466205
0,1.451847255,1.451847255,-1.161486669,2.205388274,-0.98690146,-1.500836182,-1.478092726,1,-0.651941538,-1.539558307,1,-0.446460605,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.017866785796318396
0,-1.47104481,-1.47104481,-1.059714236,2.205388274,0.280169628,-1.056156528,-1.478092726,0,0.501985796,0.0069904,1,-1.340902366,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.01783872847868273
0,1.451847255,1.451847255,1.603331095,2.205388274,0.27634582,0.46140102,1.473183191,1,1.655913131,-1.539558307,1,0.447981156,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.017810631214047468
1,-1.47104481,-1.47104481,-0.97151146,-0.187892854,-1.573334636,-0.816170683,-1.651697191,1,1.078949464,1.553539107,0,1.342422917,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.01779415704871945
1,-0.886466397,-0.886466397,-1.287490633,2.205388274,-1.624782242,0.602569164,0.952369794,1,-1.661627956,0.522506636,0,1.342422917,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.017791747364101385
0,-1.47104481,-1.47104481,-1.366000796,2.205388274,0.356645798,0.71550368,-0.436465931,0,-0.363459705,-1.539558307,1,-1.340902366,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.01778687675124424
1,-1.47104481,-1.47104481,-0.108868933,-0.530718596,0.589898117,-1.197324672,0.952369794,1,1.511672214,1.553539107,0,1.342422917,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.017784225877357618
1,-1.47104481,-1.47104481,-1.653871392,2.205388274,-0.079268371,-1.486719367,1.12597426,0,0.35774488,0.0069904,0,0.447981156,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.01778004320393889
0,-1.47104481,-1.47104481,0.824529667,2.205388274,-0.387606383,1.449578028,0.257951931,1,1.223190381,-1.539558307,1,1.342422917,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.01775955591497691
0,1.451847255,1.451847255,1.471511563,2.205388274,-0.217620714,1.322526699,1.646787657,0,0.79046763,-1.024042071,1,-0.446460605,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.017752086972442904
1,-1.47104481,-1.47104481,-0.457318358,2.205388274,-1.238229964,0.666094829,0.084347466,1,1.511672214,1.553539107,0,0.447981156,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.017749964022985787
0,-1.47104481,-1.47104481,0.37527707,2.205388274,1.177374149,-1.006747678,0.952369794,1,1.223190381,1.038022872,1,-1.340902366,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.017741475003685836
1,1.451847255,1.451847255,1.394455292,2.205388274,-1.510415606,-1.338492816,-1.651697191,0,-0.074977871,0.0069904,0,1.342422917,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.017730023498344738
1,-1.47104481,-1.47104481,-1.69070332,-0.482787983,-0.369530197,-0.322082179,-1.478092726,1,1.078949464,-0.508525836,0,-1.340902366,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.017728419063709477
1,-1.47104481,-1.47104481,-1.314145318,-0.187892854,-1.361287074,1.34370192,-1.478092726,0,0.213503963,-0.508525836,0,-1.340902366,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.01770374289158516
1,1.451847255,1.451847255,0.175609249,2.205388274,-0.552725386,1.131949704,0.084347466,0,0.501985796,-1.024042071,0,1.342422917,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.017699274477899207
0,-0.886466397,-0.886466397,1.587338285,2.205388274,1.111326548,1.407227585,1.12597426,1,1.511672214,1.553539107,1,0.447981156,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.017696339336783273
0,-0.301887984,-0.301887984,-1.648540455,2.205388274,-0.767901519,-0.011512262,-1.30448826,0,0.934708547,1.553539107,1,0.447981156,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.017681988706354956
1,-1.47104481,-1.47104481,1.421109977,2.205388274,-1.283420428,-0.865579533,0.778765329,0,0.35774488,-1.024042071,0,1.342422917,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.017667963481308724
0,-0.886466397,-0.886466397,-1.58311532,2.205388274,-0.216925476,-1.020864492,0.952369794,1,-1.661627956,-1.539558307,1,1.342422917,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.017665945429042096
1,-1.47104481,-1.47104481,1.474903978,2.205388274,0.022931602,-0.025629077,-1.651697191,1,-0.796182455,1.553539107,0,1.342422917,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.01763805960859499
1,1.451847255,1.451847255,-1.296213985,2.205388274,0.07681254,-0.992630863,1.473183191,0,0.934708547,-1.024042071,0,0.447981156,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.017621046012523678
1,-1.47104481,-1.47104481,-0.108384302,2.205388274,0.903450413,-1.239675115,1.473183191,1,-1.373146123,1.553539107,0,-0.446460605,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.017616222056476838
1,1.451847255,1.451847255,-0.926440811,-0.529906213,-1.355029933,-1.592595475,1.299578726,1,-1.661627956,-0.508525836,0,1.342422917,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.017614623412151253
0,-1.47104481,-1.47104481,-0.323560303,2.205388274,-0.998372886,-0.724411389,-1.30448826,0,0.069263046,-1.024042071,1,-1.340902366,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.017599227133287876
1,0.867268842,0.867268842,-0.329375871,2.205388274,-1.318877562,-1.564361846,0.431556397,0,0.35774488,-1.539558307,0,1.342422917,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.017595443109135744
1,-1.47104481,-1.47104481,-0.502389007,2.205388274,-0.874620538,1.661330245,-0.783674863,0,-0.074977871,1.553539107,0,1.342422917,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.017582159058986413
1,1.451847255,1.451847255,-1.643209518,2.205388274,1.672383541,0.976664746,-1.30448826,0,-0.074977871,-0.508525836,0,-0.446460605,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.01757359088794863
1,1.451847255,1.451847255,-0.159755149,2.205388274,-0.419934946,-0.484425545,-0.957279329,1,1.078949464,0.522506636,0,1.342422917,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.017569560517205485
0,-1.47104481,-1.47104481,0.540536116,2.205388274,-0.672306307,1.308409884,0.431556397,0,-0.507700622,1.553539107,1,-1.340902366,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.017565789713340774
0,-1.47104481,-1.47104481,-0.956487911,2.205388274,1.048407517,1.34370192,1.646787657,0,-0.074977871,1.038022872,1,0.447981156,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.01756515123107083
0,1.451847255,1.451847255,-1.345646309,2.205388274,-1.307406136,1.555454137,-1.130883794,0,-0.219218788,-1.539558307,1,1.342422917,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01756210904690414
1,-1.47104481,-1.47104481,-0.368146322,-0.504722331,1.625107363,0.10848066,1.646787657,0,0.934708547,-0.508525836,0,1.342422917,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.017550678328981606
1,-1.47104481,-1.47104481,1.63725524,2.205388274,1.480497878,-1.35260963,-1.651697191,1,-1.084664289,-0.508525836,0,-0.446460605,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.017545760509661612
0,-0.886466397,-0.886466397,1.730304321,2.205388274,0.321536284,-0.484425545,1.299578726,0,-0.507700622,-0.508525836,1,1.342422917,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.017542275198933366
1,1.451847255,1.451847255,0.081106276,2.205388274,1.481888354,0.76491253,0.431556397,0,0.501985796,1.553539107,0,1.342422917,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.017541742621837164
0,1.451847255,1.451847255,-1.684403122,-0.187892854,-1.450625146,-1.493777774,1.299578726,0,0.934708547,1.553539107,1,0.447981156,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.01752694453827397
1,-1.47104481,-1.47104481,-1.24629703,2.205388274,1.143307492,-1.310259187,-1.478092726,1,-0.940423372,-1.024042071,0,-1.340902366,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.017522669810102198
1,-1.47104481,-1.47104481,-1.523505752,-0.482787983,-1.268125194,0.193181547,1.646787657,1,1.078949464,1.038022872,0,-1.340902366,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.017501760513924935
1,-0.886466397,-0.886466397,-1.685857014,2.205388274,-1.715510789,-1.465544146,0.778765329,0,0.069263046,1.553539107,0,1.342422917,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.017453888268949447
0,0.282690429,0.282690429,-1.178933372,2.205388274,-0.700811061,-0.675002539,-1.478092726,1,-1.661627956,-1.539558307,1,1.342422917,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.01744316503087573
0,-0.886466397,-0.886466397,-1.317053102,2.205388274,0.187007748,0.101422253,1.646787657,0,0.934708547,-1.024042071,1,1.342422917,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.017429478722994274
0,-1.47104481,-1.47104481,1.046490498,2.205388274,0.012850652,-1.522011403,-0.262861466,0,0.35774488,1.038022872,1,1.342422917,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.01741637694458964
1,0.867268842,0.867268842,1.46181895,2.205388274,-0.95700623,-1.063214935,1.473183191,1,1.223190381,0.522506636,0,1.342422917,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.017367397712268695
1,-0.886466397,-0.886466397,-0.706418504,2.205388274,-1.714815551,1.195475369,-0.089257,0,0.646226713,0.0069904,0,1.342422917,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.017355003225642984
1,1.451847255,1.451847255,1.544690789,2.205388274,-1.426987057,-0.343257401,-1.30448826,0,0.35774488,0.522506636,0,-1.340902366,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.017353871477200467
0,0.867268842,0.867268842,-0.557152269,2.205388274,-0.985510985,1.640155023,1.299578726,0,0.35774488,1.553539107,1,1.342422917,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.01732414779434488
0,-1.47104481,-1.47104481,0.946171956,2.205388274,0.061169687,-1.013806085,0.257951931,1,1.223190381,1.038022872,1,1.342422917,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.017316198355025403
0,-1.47104481,-1.47104481,-0.39722416,-0.504722331,1.701235914,1.463694843,1.299578726,1,1.223190381,0.0069904,1,1.342422917,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.01728456311344051
0,1.451847255,1.451847255,-1.463896184,2.205388274,0.702179039,1.675447059,1.473183191,1,-1.661627956,1.038022872,1,-1.340902366,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.017282161281804487
1,0.867268842,0.867268842,-0.10693041,2.205388274,-1.230582347,-1.416135295,1.12597426,0,0.934708547,-0.508525836,0,1.342422917,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.01728000210349656
0,-1.47104481,-1.47104481,-1.550160437,2.205388274,-0.980991938,-0.682060946,-1.30448826,1,-0.651941538,-1.539558307,1,0.447981156,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.017273219646671056
0,-1.47104481,-1.47104481,1.280567094,2.205388274,-1.157234748,-0.286790143,-0.957279329,1,1.078949464,-0.508525836,1,1.342422917,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.017260296955306287
0,-1.47104481,-1.47104481,1.350838535,-0.504722331,-1.506591797,-1.218499894,1.473183191,1,-1.084664289,0.0069904,1,1.342422917,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.017251348873261185
0,1.451847255,1.451847255,1.664394555,2.205388274,-0.083787417,1.583687765,0.084347466,1,1.078949464,0.0069904,1,1.342422917,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.017249016022031993
0,0.282690429,0.282690429,1.268935958,2.205388274,1.564274046,-0.392666251,-1.651697191,1,1.511672214,-1.539558307,1,1.342422917,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.017243053399195518
0,1.451847255,1.451847255,1.419656085,2.205388274,1.479107402,-0.131505185,0.605160863,0,0.646226713,-1.539558307,1,-1.340902366,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.017238277008529646
0,-1.47104481,-1.47104481,0.42131698,2.205388274,0.947250402,-1.684354769,-0.089257,1,-0.651941538,1.553539107,1,1.342422917,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.01723797357039558
0,-1.47104481,-1.47104481,0.18384797,2.205388274,-1.706125077,-1.571420254,0.952369794,0,0.934708547,1.038022872,1,-0.446460605,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.017227687528696856
1,-1.47104481,-1.47104481,-1.692157212,2.205388274,1.46972169,-0.498542359,1.12597426,1,-0.940423372,-1.539558307,0,0.447981156,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.017216033382490115
